file,key,field,original,korean,status
ObjectBlueprints/Furniture.xml,obj:MopangoOven,DisplayName,bone oven,뼈 화덕,done
ObjectBlueprints/Furniture.xml,obj:MopangoOven,Description.Short,"Warmth radiates from the crackling fire of the round bone oven, and with it comes the smell of leavened pastry, sweet bananas, and warm skulk.","둥근 뼈 화덕에서 타닥거리는 불길이 온기를 뿜어내고, 부푼 페이스트리와 달콤한 바나나, 그리고 따뜻한 스컬크의 냄새가 함께 번져 나옵니다.",done
ObjectBlueprints/Furniture.xml,obj:StiltOven,DisplayName,stone oven,돌 화덕,done
ObjectBlueprints/Furniture.xml,obj:StiltOven,Description.Short,"Warmth radiates from the crackling fire of the bright stone oven, and with it comes the smell of hot spine fruit jam and roasted tail.","밝은 돌 화덕에서 타닥거리는 불길이 온기를 뿜어내고, 뜨거운 가시 열매 잼과 구운 꼬리의 냄새가 함께 번져 나옵니다.",done
ObjectBlueprints/Furniture.xml,obj:BeyLahOven,DisplayName,clay oven,점토 화덕,done
ObjectBlueprints/Furniture.xml,obj:BeyLahOven,Description.Short,"Warmth radiates from the crackling fire of the thick clay oven, and with it comes the smell of lah broth and steamed matz.","두툼한 점토 화덕에서 타닥거리는 불길이 온기를 뿜어내고, 라 브로스와 찐 마츠의 냄새가 함께 번져 나옵니다.",done
ObjectBlueprints/Furniture.xml,obj:GritGateOven,DisplayName,electric oven,전기 화덕,done
ObjectBlueprints/Furniture.xml,obj:GritGateOven,Description.Short,"Warmth radiates from the crackling fire of the dark electric oven, and with it comes the smell of bitter yuckwheat and boiled plasma.","어두운 전기 화덕에서 타닥거리는 불길이 온기를 뿜어내고, 씁쓸한 억위트와 삶은 플라스마의 냄새가 함께 번져 나옵니다.",done
ObjectBlueprints/Furniture.xml,obj:ChavvahOven,DisplayName,crystal oven,수정 화덕,done
ObjectBlueprints/Furniture.xml,obj:ChavvahOven,Description.Short,"Warmth radiates from the crackling fire of the round crystalline oven, and with it comes the smell of cooling static. Curiously, there are no prepared meal ingredients here.","둥근 수정 화덕에서 타닥거리는 불길이 온기를 뿜어내고, 식어 가는 정전기의 냄새가 함께 번져 나옵니다. 이상하게도, 여기에는 요리 재료가 하나도 준비되어 있지 않습니다.",done
ObjectBlueprints/Furniture.xml,obj:Table,DisplayName,table,탁자,done
ObjectBlueprints/Furniture.xml,obj:Table,Description.Short,"Branches of the living tree were resorbed and reformed into trunk knots. Then, hundreds of years later, the oiled saw of a gorge woodworker disarranged the arbor geometry and flattened it for civil use. That history remains cast in two dimensions, powdered with dust and scratched in pencil.","살아 있는 나무의 가지들이 흡수되고 다시 짜여, 줄기의 옹이로 재형성되었습니다. 그리고 수백 년 뒤, 협곡 목수의 기름 먹인 톱이 그 수목의 기하를 흐트러뜨려, 사람들 쓰라고 평평하게 다듬어 놓았습니다. 그 역사는 이제 이차원의 면에 주조된 채로, 먼지로 가루앉고 연필 자국에 긁힌 채 남아 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Table,xtag.Skin,glaze,유약,done
ObjectBlueprints/Furniture.xml,obj:Table,xtag.PoeticFeatures,"flat surfaces,artfulness,gentle stillness","평평한 표면,예술적 기품,고요한 정적",done
ObjectBlueprints/Furniture.xml,obj:Metal Table,DisplayName,metal table,금속 탁자,done
ObjectBlueprints/Furniture.xml,obj:Metal Table,Description.Short,"Steel was anointed with liquid chrome, cooled, and beaten into a flat and workable surface.","강철에 액체 크롬을 발라 식힌 뒤, 평평하고 쓰기 좋은 면으로 두들겨 빚어 만들었습니다.",done
ObjectBlueprints/Furniture.xml,obj:Workbench,DisplayName,workbench,작업대,done
ObjectBlueprints/Furniture.xml,obj:Workbench,Description.Short,Knotted wood of good moisture content holds the weight of earth at right angles. Scorch marks and salt decorate the grooves.,"수분을 적절히 머금은 단단한 옹이목이, 대지의 무게를 직각으로 버텨 냅니다. 홈 사이사이는 그을음 자국과 소금이 장식처럼 남아 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Metal Workbench,DisplayName,metal workbench,금속 작업대,done
ObjectBlueprints/Furniture.xml,obj:Desk,DisplayName,desk,책상,done
ObjectBlueprints/Furniture.xml,obj:Desk,Description.Short,"Wood was salvaged from moist groves, shaved into planks, and carried to the freeholds on the Shale Bridge. There it was received by carpenters who, acclimated to the wetless air, eagerly took the rich wood for their own projects.","축축한 숲에서 건져 올린 나무를 판재로 깎아, Shale Bridge의 프리홀드까지 실어 왔습니다. 그곳에서 건조한 공기에 익숙해진 목수들이, 풍성한 나무를 자기 작업에 쓰겠다며 기꺼이 받아들였습니다.",done
ObjectBlueprints/Furniture.xml,obj:Sleek Table,DisplayName,table,탁자,done
ObjectBlueprints/Furniture.xml,obj:Sleek Table,Description.Short,"A sharp rectangle seems to have been balanced on a metal pole over a smaller rectangle, forming a steady working surface. No welding scars are visible.","날카로운 직사각형 하나가, 더 작은 직사각형 위에 선 금속 기둥 위로 균형 있게 얹혀 있어, 단단한 작업 면을 이룹니다. 용접 자국은 보이지 않습니다.",done
ObjectBlueprints/Furniture.xml,obj:Low Table,DisplayName,low mensa,낮은 탁자,done
ObjectBlueprints/Furniture.xml,obj:Low Table,Description.Short,It's scratched on top where a pestle splintered the wood.,"절구공이가 나무를 쪼개며 긁어 놓아, 상판에 흠집이 나 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Octagonal Table,DisplayName,octagonal table,팔각 탁자,done
ObjectBlueprints/Furniture.xml,obj:Octagonal Table,Description.Short,"Decorated with painted mandalas and shaped by the geometric hand, the table honors symmetry and numerology.","그려 넣은 만다라로 장식되고 기하학의 손길로 빚어진 이 탁자는, 대칭과 수비학에 경의를 표합니다.",done
ObjectBlueprints/Furniture.xml,obj:Dresser,DisplayName,dresser,서랍장,done
ObjectBlueprints/Furniture.xml,obj:Dresser,Description.Short,Wood was precisely cut into drawers and set on brass rails to house clothes.,"나무를 정밀하게 잘라 서랍으로 만들고, 황동 레일 위에 얹어 옷을 보관하도록 했습니다.",done
ObjectBlueprints/Furniture.xml,obj:Book Table,DisplayName,book table,책 탁자,done
ObjectBlueprints/Furniture.xml,obj:Book Table,Description.Short,Dwellers in the earth-clefts fashion tables in the style of puzzle boxes. Their drawers house the stenographic imagination.,땅의 갈라진 틈에 사는 이들은 퍼즐 상자 같은 방식으로 탁자를 만듭니다. 그 서랍에는 속기처럼 압축된 상상력이 깃들어 있습니다.,done
ObjectBlueprints/Furniture.xml,obj:Ornate Table,DisplayName,ornate table,화려한 탁자,done
ObjectBlueprints/Furniture.xml,obj:Ornate Table,Description.Short,"Etched chromium on the lavish legs tapers to claw-and-ball feet, and on the marble surface, geometric imperfections were rasped off and flung into an iron bucket that may still exist somewhere. Eaters spoke here, and planned.","호화로운 다리에는 각인된 크로뮴 장식이 발톱과 구 형태의 다리로 가늘게 모이고, 대리석 상판에서는 기하학적 흠이 줄로 갈려 나가 철제 양동이 속으로 던져졌는데, 그 양동이는 어딘가에 아직 남아 있을지도 모릅니다. Eater들이 여기에서 말했고, 계획을 세웠습니다.",done
ObjectBlueprints/Furniture.xml,obj:Alchemist Table,DisplayName,alchemist's table,연금술사의 탁자,done
ObjectBlueprints/Furniture.xml,obj:Alchemist Table,Description.Short,A table scorched with the radial patterns of hot chemistry holds a phial rack and alembic.,"뜨거운 화학이 남긴 방사형 그을음 무늬로 탄 자국이 난 탁자 위에, 약병 거치대와 증류기가 놓여 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Grit Gate Table,DisplayName,workbench,작업대,done
ObjectBlueprints/Furniture.xml,obj:Grit Gate Sleek Table,DisplayName,workbench,작업대,done
ObjectBlueprints/Furniture.xml,obj:Grit Gate Metal Table,DisplayName,metal workbench,금속 작업대,done
ObjectBlueprints/Furniture.xml,obj:Barathrum Table,DisplayName,workbench,작업대,done
ObjectBlueprints/Furniture.xml,obj:Klanq Table,DisplayName,workbench,작업대,done
ObjectBlueprints/Furniture.xml,obj:Globe,DisplayName,globe,지구본,done
ObjectBlueprints/Furniture.xml,obj:Globe,Description.Short,"In high relief, folds and knots of sandy hued shapes crown the sapphire surface of the spherical model. The juxtaposition of scales, the proportion of sea to land, and the collective wisdom harnessed to devise such a thing make your head spin.","높은 부조로 새겨진 모래빛의 굴곡과 옹이진 형상들이 구체 모형의 사파이어빛 표면을 왕관처럼 덮고 있습니다. 비늘 같은 스케일의 병치, 바다와 육지의 비율, 그리고 이런 물건을 고안하는 데 동원된 집단적 지혜를 떠올리면 머리가 빙빙 돕니다.",done
ObjectBlueprints/Furniture.xml,obj:Orrery,DisplayName,armillary sphere,혼천의,done
ObjectBlueprints/Furniture.xml,obj:Orrery,Description.Short,"Brass gears, balls, and rings turn in precise mimicry of worlds and stars.","황동 톱니바퀴와 구, 고리들이 정밀하게 회전하며 세계와 별들의 움직임을 그대로 흉내 냅니다.",done
ObjectBlueprints/Furniture.xml,obj:Clockthing,DisplayName,Barathrum clock,Barathrum 시계,done
ObjectBlueprints/Furniture.xml,obj:Clockthing,Description.Short,"Barathrum's invention records time to the momentary tick by regulating its advance with a crown wheel. On learning of its utility, the water barons commissioned the assembly of dozens more in order to take precise measurements of their reservoirs at set moments of the day.","Barathrum의 발명품은 크라운 휠로 진행을 조절하여, 순간의 똑딱임까지 시간을 기록합니다. 그 유용함을 알게 된 물 귀족들은 하루 중 정해진 순간마다 저수지의 수위를 정밀하게 측정하고자, 같은 시계를 수십 개 더 조립해 달라고 의뢰했습니다.",done
ObjectBlueprints/Furniture.xml,obj:Bubblething,DisplayName,brass foaminator,황동 거품 생성기,done
ObjectBlueprints/Furniture.xml,obj:Bubblething,Description.Short,"During the enterprise of invention, you sometimes require the use of a shapeless gray foam. Or, at the very least, you might require it one day, and so some tinker prudently got ahead of the problem and invented the brass foaminator. Inscribed on the base: 'All the foam, none of the sadness at maybe one day needing foam and not having it'.","발명을 벌이다 보면, 때로는 형태 없는 회색 거품이 필요할 때가 있습니다. 아니, 당장 필요하지 않더라도 언젠가는 필요할지도 모릅니다. 그래서 어떤 땜장이가 신중하게도 문제를 미리 앞질러, 황동 거품 생성기를 발명해 버렸습니다. 받침대에는 이렇게 새겨져 있습니다. '거품은 전부, 언젠가 거품이 필요할지도 모르는데 없을까 봐 우울해지는 일은 전무'.",done
ObjectBlueprints/Furniture.xml,obj:Telescope,DisplayName,telescope,망원경,done
ObjectBlueprints/Furniture.xml,obj:Telescope,Description.Short,Glass lunes refract light and paint images in fictive angular size.,"유리 초승달들이 빛을 굴절시켜, 허구의 각크기로 이미지를 그려 냅니다.",done
ObjectBlueprints/Furniture.xml,obj:Bust of K4K5,DisplayName,chrome bust of K4K5,K4K5의 크롬 흉상,done
ObjectBlueprints/Furniture.xml,obj:Bust of K4K5,Description.Short,"The delphic countenace of the Tungsten King is frozen in chrome, cast to perfect specification.","Tungsten King의 신탁 같은 용모가 크롬에 얼어붙어, 완벽한 규격으로 주조되어 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Bust of Mehmet I,DisplayName,chrome bust of Mehmet I,Mehmet I의 크롬 흉상,done
ObjectBlueprints/Furniture.xml,obj:Bust of Mehmet I,Description.Short,Hard chrome was cast in the mold of soft cheeks and rounded brow; the patron king of scholarship is canonized.,"단단한 크롬이, 부드러운 볼과 둥근 이마의 틀에 맞춰 주조되었습니다. 학문의 후원 왕이 성인처럼 추앙받고 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Ornate Potted Plant 1,DisplayName,plant in ornate pot,화려한 화분의 식물,done
ObjectBlueprints/Furniture.xml,obj:Ornate Potted Plant 1,Description.Short,"Slink-green plant lobes splay out of the ancient cauldron with chromium incision. They live and breathe like their loam-bound cousins, but their bio-data was spliced with the amaranthine seed. They do not die even as the Eaters about them decompose.","크로뮴 절개 무늬가 새겨진 고대의 가마솥 같은 화분에서, 은밀한 초록빛 식물의 엽편들이 퍼져 나옵니다. 흙에 뿌리내린 사촌들처럼 살아 숨 쉬지만, 생체 데이터는 아마란스빛 씨앗과 접합되었습니다. 주변의 Eater들이 썩어 문드러져도, 이들은 죽지 않습니다.",done
ObjectBlueprints/Furniture.xml,obj:Ornate Potted Plant 2,DisplayName,plant in ornate pot,화려한 화분의 식물,done
ObjectBlueprints/Furniture.xml,obj:Ornate Potted Plant 2,Description.Short,"Slink-green plant lobes splay out of the ancient cauldron with chromium incision. They live and breathe like their loam-bound cousins, but their bio-data was spliced with the amaranthine seed. They do not die even as the Eaters about them decompose.","크로뮴 절개 무늬가 새겨진 고대의 가마솥 같은 화분에서, 은밀한 초록빛 식물의 엽편들이 퍼져 나옵니다. 흙에 뿌리내린 사촌들처럼 살아 숨 쉬지만, 생체 데이터는 아마란스빛 씨앗과 접합되었습니다. 주변의 Eater들이 썩어 문드러져도, 이들은 죽지 않습니다.",done
ObjectBlueprints/Furniture.xml,obj:Ornate Potted Plant 3,DisplayName,plant in ornate pot,화려한 화분의 식물,done
ObjectBlueprints/Furniture.xml,obj:Ornate Potted Plant 3,Description.Short,"Slink-green plant lobes splay out of the ancient cauldron with chromium incision. They live and breathe like their loam-bound cousins, but their bio-data was spliced with the amaranthine seed. They do not die even as the Eaters about them decompose.","크로뮴 절개 무늬가 새겨진 고대의 가마솥 같은 화분에서, 은밀한 초록빛 식물의 엽편들이 퍼져 나옵니다. 흙에 뿌리내린 사촌들처럼 살아 숨 쉬지만, 생체 데이터는 아마란스빛 씨앗과 접합되었습니다. 주변의 Eater들이 썩어 문드러져도, 이들은 죽지 않습니다.",done
ObjectBlueprints/Furniture.xml,obj:Ornate Potted Plant 4,DisplayName,plant in ornate pot,화려한 화분의 식물,done
ObjectBlueprints/Furniture.xml,obj:Ornate Potted Plant 4,Description.Short,"Slink-green plant lobes splay out of the ancient cauldron with chromium incision. They live and breathe like their loam-bound cousins, but their bio-data was spliced with the amaranthine seed. They do not die even as the Eaters about them decompose.","크로뮴 절개 무늬가 새겨진 고대의 가마솥 같은 화분에서, 은밀한 초록빛 식물의 엽편들이 퍼져 나옵니다. 흙에 뿌리내린 사촌들처럼 살아 숨 쉬지만, 생체 데이터는 아마란스빛 씨앗과 접합되었습니다. 주변의 Eater들이 썩어 문드러져도, 이들은 죽지 않습니다.",done
ObjectBlueprints/Furniture.xml,obj:Chalkboard,DisplayName,chalkboard,칠판,done
ObjectBlueprints/Furniture.xml,obj:Chalkboard,Description.Short,Sheared slate stone is powdered with the cloudy remnants of externalized thought and held aloft by the monster.,"절단한 판암 위로, 바깥으로 끄집어낸 생각의 흐릿한 잔재가 가루처럼 내려앉아 있고, 그 돌판은 괴물에 의해 높이 들어 올려져 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Display Breadboard,DisplayName,display breadboard,전시용 브레드보드,done
ObjectBlueprints/Furniture.xml,obj:Display Breadboard,Description.Short,Plastic housed in grainy wood is perforated in a grid of contact points. Capacitors and inductors are fastened in the spring clips and networked with a bouquet of wire.,"나뭇결이 거친 목재 속에 끼워진 플라스틱 판이, 접점 격자로 촘촘히 뚫려 있습니다. 커패시터와 인덕터가 스프링 클립에 고정되어 있고, 꽃다발 같은 전선 다발로 서로 연결되어 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Sewing Machine,DisplayName,sewing machine,재봉틀,done
ObjectBlueprints/Furniture.xml,obj:Sewing Machine,Description.Short,Inside the scratched metal C a needle and a bobbin prepare to punch a pair of threads into a lockstitch. Initials are carved all around its pedestal.,"긁힌 금속 C 안쪽에서 바늘과 보빈이, 두 가닥 실을 맞물림땀으로 꿰뚫어 넣을 준비를 하고 있습니다. 받침대 둘레에는 이니셜이 빽빽하게 새겨져 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Mannequin,DisplayName,mannequin,마네킹,done
ObjectBlueprints/Furniture.xml,obj:Mannequin,Description.Short,The biped form emerges out of a cocoon of wood and fiberglass.,"나무와 유리섬유의 고치 속에서, 두 발로 걷는 형상이 모습을 드러냅니다.",done
ObjectBlueprints/Furniture.xml,obj:HamilcrabMannequin,DisplayName,gigantic mannequin,거대한 마네킹,done
ObjectBlueprints/Furniture.xml,obj:HamilcrabMannequin,Description.Short,The biped form emerges out of a gigantic cocoon of wood and fiberglass.,"나무와 유리섬유로 된 거대한 고치 속에서, 두 발로 걷는 형상이 모습을 드러냅니다.",done
ObjectBlueprints/Furniture.xml,obj:Light Sculpture,DisplayName,light sculpture,빛 조각,done
ObjectBlueprints/Furniture.xml,obj:Light Sculpture,Description.Short,Blue laser light bursts out of the reference beam and reimagines a wavefront sculpted on a light lathe. Air adds a layer of grain.,"푸른 레이저 빛이 기준 빔에서 터져 나와, 빛 선반으로 조각된 파면을 새롭게 그려 냅니다. 공기가 거친 결을 한 겹 더 얹습니다.",done
ObjectBlueprints/Furniture.xml,obj:Brain Sculpture,DisplayName,brain sculpture,뇌 조각,done
ObjectBlueprints/Furniture.xml,obj:Brain Sculpture,Description.Short,Foam plush is arranged into gyri and sulci to mimic the brain maze.,"폭신한 폼 재질을 대뇌이랑과 대뇌고랑 형태로 배치해, 뇌의 미로를 모사했습니다.",done
ObjectBlueprints/Furniture.xml,obj:Unfinished Sculpture,DisplayName,unfinished sculpture,미완성 조각,done
ObjectBlueprints/Furniture.xml,obj:Unfinished Sculpture,Description.Short,"The wet paints of earth -- clay, slag, chrome, and dye -- slouch a half-idea with material weight. The transformation is arrested through indecision or neglect.","대지의 젖은 물감들, 곧 점토와 슬래그, 크롬과 염료가, 물질의 무게를 실은 반쪽짜리 발상을 축 늘어뜨리고 있습니다. 망설임이나 방치로 인해 변형이 중도에서 멈춰 섰습니다.",done
ObjectBlueprints/Furniture.xml,obj:Painted Column L,DisplayName,painted column,채색된 기둥,done
ObjectBlueprints/Furniture.xml,obj:Painted Column L,Description.Short,Marble blossoms on top as a spiraling volute. The column is splattered with paint.,윗부분에는 나선형 볼루트처럼 대리석이 꽃피어 있습니다. 기둥에는 물감이 여기저기 튀어 있습니다.,done
ObjectBlueprints/Furniture.xml,obj:Painting,DisplayName,painting,그림,done
ObjectBlueprints/Furniture.xml,obj:Painting,Description.Short,"Nacreous oil wets the ecru linen and has dripped onto the easel. From the plane of the canvas, an image is pressed out.","진주빛 유성 물감이 에크뤼색 리넨을 적시고, 이젤 위로 뚝뚝 흘러내렸습니다. 캔버스의 평면에서 한 이미지가 눌려 나와 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Mushroom Case,DisplayName,mushroom case,버섯 케이스,done
ObjectBlueprints/Furniture.xml,obj:Mushroom Case,Description.Short,"Half-moon glass roofs the subterrarium and protects the corpse eaters, who have prospered inside. They are an arcology of gills.","반달 모양 유리 지붕이 지하 테라리움을 덮어 시체 포식자들을 보호하고, 그들은 안쪽에서 번성했습니다. 이것은 아가미의 아콜로지입니다.",done
ObjectBlueprints/Furniture.xml,obj:Harp,DisplayName,harp,하프,done
ObjectBlueprints/Furniture.xml,obj:Harp,Description.Short,"Gnu-gut strings run strata across the soundboard, and rose gold caps the rich wood knee and head. The frame forms half a heart; the Eaters' favorite remains.","그누의 창자 줄이 공명판 위로 지층처럼 뻗어 있고, 로즈 골드가 짙은 나무의 무릎과 머리 부분을 덮습니다. 프레임은 반쪽짜리 심장 형태를 이루며, Eater들이 가장 좋아하던 것이 아직 남아 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Rectangular Bells,DisplayName,rectangular bells,직사각형 종,done
ObjectBlueprints/Furniture.xml,obj:Rectangular Bells,Description.Short,Rectangle keys are arranged down the angled ladder to step upwise in pitch. Hanging on frame is a note mallet.,"직사각형 건반들이 기울어진 사다리 아래로 배열되어, 위로 오를수록 음정이 높아지게 되어 있습니다. 틀에는 음을 치는 말렛 하나가 걸려 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Hammered Dulcimer,DisplayName,hammered dulcimer,해머드 덜시머,done
ObjectBlueprints/Furniture.xml,obj:Hammered Dulcimer,Description.Short,Strings of gnu gut are stretched across the trapezoid. The note spoon hangs in a wooden sheath.,그누의 창자 줄이 사다리꼴 몸통 위로 팽팽히 당겨져 있습니다. 타격용 채는 나무집에 걸려 있습니다.,done
ObjectBlueprints/Furniture.xml,obj:Iron Maiden,DisplayName,iron maiden,철의 처녀,done
ObjectBlueprints/Furniture.xml,obj:Iron Maiden,Description.Short,"Rust-caked spines line the interior of an iron sarcophagus. Dissatisfied with the caliber of earthly punishments, its deviser sought to deprave even the restful slumber of eternity.","녹이 들러붙은 가시들이 철제 석관의 안쪽을 따라 늘어서 있습니다. 속세의 형벌이 성에 차지 않았던 설계자는, 영원의 평온한 잠마저 타락시키고자 했습니다.",done
ObjectBlueprints/Furniture.xml,obj:Iron Maiden,xtag.Skin,spikes,가시,done
ObjectBlueprints/Furniture.xml,obj:Iron Maiden,xtag.PoeticFeatures,"towering stature,menacing spikes,suffocating enclosure","우뚝 솟은 자태,위협적인 가시,숨 막히는 밀폐",done
ObjectBlueprints/Furniture.xml,obj:Hookah,DisplayName,hookah,물담배,done
ObjectBlueprints/Furniture.xml,obj:Hookah,Description.Short,Smoking stems bloom from a crystal waterpipe.,수정 물파이프에서 흡연용 줄기들이 꽃처럼 뻗어 나옵니다.,done
ObjectBlueprints/Furniture.xml,obj:Cage,DisplayName,cage,우리,done
ObjectBlueprints/Furniture.xml,obj:Cage,Description.Short,The box is wrought from chewed wire and dented iron.,이 상자는 갉아먹힌 철사와 찌그러진 철로 단조해 만들었습니다.,done
ObjectBlueprints/Furniture.xml,obj:Forge,DisplayName,forge,단조 화덕,done
ObjectBlueprints/Furniture.xml,obj:Forge,Description.Short,Brinestalk splinters and smokes inside a piped hearth of old stone.,"오래된 돌로 된 관 달린 화덕 안에서 염수줄기 조각이 탁탁 튀며 타고, 연기가 피어오릅니다.",done
ObjectBlueprints/Furniture.xml,obj:Anvil,DisplayName,stone anvil,돌 모루,done
ObjectBlueprints/Furniture.xml,obj:Anvil,Description.Short,A hunk of crude granite has been smoothed on top for metalworking and rounded at the side into a shaping horn.,"거친 화강암 덩어리의 윗면을 금속 작업용으로 매끈하게 다듬고, 옆면은 성형용 뿔처럼 둥글게 만들었습니다.",done
ObjectBlueprints/Furniture.xml,obj:Random Statue,DisplayName,[statue],[조각상],done
ObjectBlueprints/Furniture.xml,obj:Random Statue,Description.Short,This statue worked from *material* intricately depicts *creature.a**creature*: ,*material*로 빚어 만든 이 조각상은 *creature.a**creature*를 정교하게 묘사하고 있습니다: ,done
ObjectBlueprints/Furniture.xml,obj:Random Stone Statue,DisplayName,stone statue,돌 조각상,done
ObjectBlueprints/Furniture.xml,obj:Random Marble Statue,DisplayName,marble statue,대리석 조각상,done
ObjectBlueprints/Furniture.xml,obj:ImplantedEaterStatue,DisplayName,statue of implanted Eater,임플란트 Eater 조각상,done
ObjectBlueprints/Furniture.xml,obj:ImplantedEaterStatue,Description.Short,"Erosion has smoothed its features into abstraction, but once it stood in monument to the coupling of machine and folk.","침식이 형상을 추상으로 매끈하게 지워 버렸지만, 한때 이것은 기계와 사람의 결합을 기리는 기념비로 서 있었습니다.",done
ObjectBlueprints/Furniture.xml,obj:EaterStatue,DisplayName,statue of Eater,Eater 조각상,done
ObjectBlueprints/Furniture.xml,obj:EaterStatue,Description.Short,"Features erupt from a stone canvas and shatter into a figure from the deep past. Hair, skin, brow, thigh: the details hatch a new emotion inside you, the sense of the strange-familiar. As you move about the petrified likeness, you wonder at how this Eater managed to incise themself into your spacetime braid.","돌이라는 캔버스에서 형상들이 솟구쳐 올라, 아득한 과거의 인물로 산산이 빚어집니다. 머리카락, 피부, 이마, 허벅지. 그 세부가 당신 안에 새 감정을 부화시킵니다. 낯설면서도 익숙한 감각입니다. 석화된 닮음을 둘러 움직이며, 당신은 이 Eater가 어떻게 자기 자신을 당신의 시공간 꼬임 속에 새겨 넣었는지 경탄합니다.",done
ObjectBlueprints/Furniture.xml,obj:Oboroqoru Statue,DisplayName,statue of Oboroqoru,Oboroqoru 조각상,done
ObjectBlueprints/Furniture.xml,obj:Oboroqoru Statue,Description.Short,"This stone idol of Oboroqoru stands twenty spans tall. Its nameless sculptor chose to depict the ape god sitting cross-legged with each of his three pairs of gargantuan arms grasping each other. The idol is swathed in vines, its caretakers ceding to nature save where the herbage has threatened to obscure Oboroqoru's gentle countenance. Wreaths of flowers of every hue the forest begets -- azure, chartreuse, indigo, carnelian -- litter the base of the shrine, insignificant offerings to what appears to be a callous god.","Oboroqoru의 이 돌 우상은 스무 스팬 높이로 서 있습니다. 이름 모를 조각가는, 유인원 신이 다리를 꼬고 앉아 세 쌍의 거대한 팔이 서로를 움켜쥐게 한 모습을 택해 묘사했습니다. 우상은 덩굴에 휘감겨 있으며, 관리인들은 덤불이 Oboroqoru의 온화한 용모를 가릴 듯한 곳만 손을 대고 나머지는 자연에 내맡겼습니다. 숲이 길러 내는 모든 색의 꽃 화관들, 곧 푸른빛과 연두빛, 남빛과 홍옥빛이 신전 바닥에 흩어져 있습니다. 무심한 신처럼 보이는 존재에게 바치는 보잘것없는 공물입니다.",done
ObjectBlueprints/Furniture.xml,obj:Keresh Statue,DisplayName,statue of a deer,사슴 조각상,done
ObjectBlueprints/Furniture.xml,obj:Keresh Statue,Description.Short,"Abandoned in a tucked-away hut on Bey Lah's outskirts, this enormous statue of hornsfel languishes under a layer of withered vegetation. It depicts a majestic deer with one hoof raised from the ground, its humanlike eyes judging its surroundings and finding them wanting. The metal plaque on the base of the statue hasn't fared well over the centuries, and the only glyphs you can make out are 'K', 'R', 'S', and 'H'.","Bey Lah 외곽의 구석진 오두막에 버려진 이 거대한 hornsfel 조각상은, 시든 식생의 층 아래에서 맥없이 놓여 있습니다. 땅에서 한쪽 발굽을 든 위엄 있는 사슴을 묘사했는데, 사람 같은 눈으로 주변을 심판하듯 훑고는 못마땅하다는 듯한 표정을 짓고 있습니다. 받침대의 금속 명판은 세월을 잘 견디지 못했고, 당신이 겨우 알아볼 수 있는 글리프는 'K', 'R', 'S', 'H'뿐입니다.",done
ObjectBlueprints/Furniture.xml,obj:statue of mason,DisplayName,statue of Nisroch,Nisroch 조각상,done
ObjectBlueprints/Furniture.xml,obj:statue of mason,Description.Short,"Nisroch the star mason is depicted here straddling the earth with his mighty legs. He dons his favorite sash, whose folds are exquisitely worked in gold.","별의 석공 Nisroch는, 강대한 다리로 대지를 가로질러 딛고 선 모습으로 묘사되어 있습니다. 그는 가장 아끼는 어깨띠를 두르고 있는데, 그 주름은 금으로 정교하게 빚어져 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:statue of knight,DisplayName,statue of Bel,Bel 조각상,done
ObjectBlueprints/Furniture.xml,obj:statue of knight,Description.Short,"The statue of Bel wears its tremendous weight in polished marble. He wields his epochal aegis, storied for obstructing a swirling gas cloud in the starry dawn.","Bel의 조각상은 윤이 나는 대리석으로 자신의 엄청난 무게를 걸치고 있습니다. 그는 별빛 서녘의 여명 속 소용돌이치는 가스 구름을 막아냈다는 이야기로 전해지는, 기념비적인 방패를 휘두르고 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:statue of Shekhinah,DisplayName,statue of Shekhinah,Shekhinah 조각상,done
ObjectBlueprints/Furniture.xml,obj:statue of Shekhinah,Description.Short,Here Shekhinah has been sculpted into permanence with magnificent cerulean marble. His body is chiseled to blessed perfection. His golden diadem crowns him Father among Fathers.,여기서 Shekhinah는 장엄한 감청색 대리석으로 영원히 굳어 조각되어 있습니다. 그의 몸은 축복받은 완전함을 향해 정으로 쪼아 다듬어졌습니다. 황금 디아뎀이 그를 ‘아버지들 중의 아버지’로 왕관처럼 받듭니다.,done
ObjectBlueprints/Furniture.xml,obj:statue of wizard,DisplayName,statue of Dagon,Dagon 조각상,done
